video_id,trending_date,channel_title,category_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,state,lat,lon,geometry,category
RFGBwM2psbE,2018-02-24,Puthiya Thalaimurai TV,25,308260,2914,592,581,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),News & Politics
BdA2nHwpFi4,2018-02-24,Studio Saraswati Official,10,296236,4477,484,285,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Music
sSNuKvFlz5E,2018-02-24,Colors Kannada,24,130117,194,70,26,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
bEZy08E7oSY,2018-02-24,Zee Yuva,24,67563,340,12,37,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Entertainment
TLuZmjPPUcw,2018-02-24,Saregama TVShows,24,107710,870,111,95,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),Entertainment
5W6rLMpitAk,2018-02-24,Viralbollywood,24,900622,8871,537,367,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Entertainment
6xKH2EITFgU,2018-02-24,And TV,24,15941,87,10,3,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Entertainment
vY6Uf3O5uR0,2018-02-24,New Bharathi Studio,24,184027,1186,765,305,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
vu5BVfl1qg8,2018-02-24,Murari Ki Kocktail,1,121165,3737,463,573,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Film & Animation
nEe0pFIV4mU,2018-02-24,Mahendra Guru : Online Videos For Govt. Exams,27,21235,2089,35,221,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Education
bjRhRr3PX04,2018-02-24,Fully,1,83898,5890,233,407,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Film & Animation
xNuEjJy1HCI,2018-02-24,Shri Devkinandan Thakur Ji,22,28888,2750,80,179,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),People & Blogs
Y-KwBXLrw-w,2018-02-24,zeekannada,24,18282,23,3,0,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Entertainment
OnoWDWNFeIo,2018-02-24,V6 News Telugu,25,297954,1824,157,194,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),News & Politics
0zrCWmC5yCI,2018-02-24,Garam Chai,24,170751,0,0,0,VERDADERO,VERDADERO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Entertainment
zdRj-FmLJ3o,2018-02-24,OmFut,24,1166291,0,0,0,VERDADERO,VERDADERO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Entertainment
qQkiqM-3Y8c,2018-02-24,only ias,27,34529,0,0,0,VERDADERO,VERDADERO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Education
aGP54oQa_9Y,2018-02-24,star tamil,22,329197,514,248,51,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),People & Blogs
06P4tJF4NKg,2018-02-24,Adda247 :Official Channel of BankersAdda & SSCAdda,27,14199,2012,23,40,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Education
7W8Uf0zCN-Q,2018-02-24,Tv9 Kannada,25,162442,503,160,53,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),News & Politics
lVGaJoO3iKc,2018-02-24,Bharatiya Digital Party,23,87820,3805,278,283,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Comedy
9VehNeSAnrs,2018-02-24,Sharmaji Technical,28,79378,8650,246,968,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),Science & Technology
0GSm6n6oob8,2018-02-24,Kollywood Talk,22,218694,3373,153,85,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),People & Blogs
gDe37wHUsEg,2018-02-24,Sonotek,10,419694,5926,474,382,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Music
8H0pKgbkT_8,2018-02-24,Tarang TV,24,65505,274,52,19,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Entertainment
UrenNhrvyVg,2018-02-24,Kabaddi365.com,17,307900,2751,265,15,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Sports
jmlqmoyVdiA,2018-02-24,Univrsal Media Pro,22,132126,925,83,61,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),People & Blogs
xBhS-itFca8,2018-02-24,BRIGHT SIDE,26,115923,3385,362,842,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Howto & Style
LkZha3CEXUY,2018-02-24,Mr Sammy Naz,23,87584,1748,78,242,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Comedy
pHVAQNuETrk,2018-02-24,ABP Majha,25,349287,4015,363,345,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),News & Politics
zDvwoOWZBog,2018-02-24,We support you,22,314836,0,0,0,VERDADERO,VERDADERO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),People & Blogs
1AZTHldkWqQ,2018-02-24,Calvary Temple Hyderabad,22,21179,1313,37,190,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),People & Blogs
_aYnysxozyE,2018-02-24,Gossip Adda,24,471171,680,340,62,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Entertainment
fCLwbhhQqT4,2018-02-24,Asianet,24,24814,17,20,2,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),Entertainment
Q9PUeWuf_Tg,2018-02-24,Suda Suda,25,153204,955,115,49,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),News & Politics
quBz913fEDc,2018-02-24,NTV Telugu,25,224352,0,0,147,FALSO,VERDADERO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),News & Politics
DF4AH_IkTV8,2018-02-24,Malayalam News Time,22,46226,0,0,80,FALSO,VERDADERO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),People & Blogs
3mBDVMPaMLM,2018-02-24,Rathore Cassettes,10,239327,636,210,84,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Music
oPCWlDHTz60,2018-02-24,ABC Malayalam,22,120319,0,0,65,FALSO,VERDADERO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),People & Blogs
e7hy7OVzbq0,2018-02-24,ETV Andhra Pradesh,25,33032,253,41,16,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),News & Politics
KbeTjRunkWs,2018-02-24,satyamvideos,10,345683,10738,595,335,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Music
BxWIE0-7BAY,2018-02-24,Film Companion,24,67076,602,747,353,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
xcRxhK_bAo8,2018-02-24,Cinema Vikatan,24,58324,1561,48,43,FALSO,FALSO,Nagaland,25.6669979,94.11657019,POINT (94.11657019 25.6669979),Entertainment
O-GMpFeLdLQ,2018-02-24,Surya Television,24,28244,23,6,0,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
xC0ek-Iyi4A,2018-02-24,Mana Health And More,26,34864,311,42,10,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Howto & Style
i9voUaIblck,2018-02-24,Pataragitti - ಪಾತರಗಿತ್ತಿ,23,172404,4970,438,477,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Comedy
tzKRTdNkQ2k,2018-02-24,Amara Muzik Odia,10,87622,2577,180,195,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),Music
LFs94KxPaSY,2018-02-24,ScoopWhoop,24,484484,15661,873,626,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
Swgh7jkHLhI,2018-02-24,TV9 Today,25,871107,4789,469,318,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),News & Politics
aqJJZeLObDI,2018-02-24,Tv9 Marathi,25,213181,1494,180,61,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),News & Politics
6yhSVSvhpmg,2018-02-24,Rahasya,27,42186,4687,233,548,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Education
BJjSZWEzRWc,2018-02-24,Flowers TV,24,57942,173,66,49,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
elNfuNqMfZg,2018-02-24,Top News - Tamil,25,27704,135,93,27,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),News & Politics
bmrB7i7DDtA,2018-02-24,भक्ति,10,70470,708,115,54,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Music
aCDKULGwsps,2018-02-24,Think Music India,10,740251,12438,258,303,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),Music
29pRWjnQbk8,2018-02-24,Gemini TV,24,27450,94,4,1,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
sqXfsQqnTII,2018-02-24,iDream Telugu Movies,24,102474,1200,192,365,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Entertainment
bC4QKnZSGew,2018-02-24,VisionTimeTamil,24,69688,431,73,36,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
iZ3v0F75f_I,2018-02-24,Pakistan Super League,17,803697,8019,598,696,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Sports
9GkYcX99Pl4,2018-02-24,Mana Stars,24,688861,9674,386,399,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
IBUFEqYzWDM,2018-02-24,iQlikchannel,24,17884,700,24,172,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Entertainment
rtFgt0Vvu3I,2018-02-24,YOYO TV Kannada,24,34408,224,32,8,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
Mel7yaTe-I8,2018-02-24,SnG Comedy,23,126815,3808,150,517,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),Comedy
Kt3E9187x9U,2018-02-24,CVR Telugu News,25,10008,120,8,39,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),News & Politics
1uBP0wfOk7M,2018-02-24,Tollywood Nagar,24,296466,347,213,0,VERDADERO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Entertainment
5J6g41_cp3Y,2018-02-24,STAR Plus,24,103173,2442,58,206,FALSO,FALSO,Maharashtra,19.25023195,73.16017493,POINT (73.16017493 19.25023195),Entertainment
kWEHD9kB8ag,2018-02-24,Ur IndianConsumer,28,81619,6549,313,923,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),Science & Technology
k963g9IwC8g,2018-02-24,Movie Talkies,24,706349,7858,371,266,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
yvlECdM1rI8,2018-02-24,IndiaGlitz Tamil Movies | Interviews | Shooting Spot | Review | Gossip,24,61358,708,88,83,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Entertainment
1HG349cqBV4,2018-02-25,Zee News,25,864224,3079,451,547,FALSO,FALSO,Assam,26.7499809,94.21666744,POINT (94.21666743999999 26.7499809),News & Politics
DdXxXM6g0jw,2018-02-25,Today Popular Videos,22,161074,1879,296,101,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),People & Blogs
oBXFFxQBuX4,2018-02-25,Freeticket,24,239450,809,258,83,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Entertainment
7F4K8Ystbe0,2018-02-25,IndiaTV,25,258294,994,127,235,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),News & Politics
pOaW_Pj_0Rw,2018-02-25,News Now,24,708013,2411,730,189,FALSO,FALSO,Jharkhand,23.80039349,86.41998572,POINT (86.41998572 23.80039349),Entertainment
MIkSyZlMWP8,2018-02-25,NDTV,24,510024,1335,178,279,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
mHSR2WBxKXw,2018-02-25,Next Gen,24,149766,383,102,42,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),Entertainment
EcJGGe5D3qE,2018-02-25,Natural HealthCare,26,325560,4794,577,160,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Howto & Style
r3bslQkHiNI,2018-02-25,Mana Telugu,22,52861,264,109,0,VERDADERO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),People & Blogs
1kMaCrV6iQA,2018-02-25,CVR Telugu News,25,463367,1021,163,267,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),News & Politics
7FYF7oTMGgA,2018-02-25,ETV Plus India,23,866688,5524,717,883,FALSO,FALSO,Kerala,8.900372741,76.56999263,POINT (76.56999263 8.900372741),Comedy
jHUbSt7ifWA,2018-02-25,mallemalatv,24,1100571,7079,484,390,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Entertainment
c_7_uXp_IcQ,2018-02-25,Bollywood Bai,24,109080,380,315,90,FALSO,FALSO,Tamil Nadu,12.92038576,79.15004187,POINT (79.15004187 12.92038576),Entertainment
9UX3UUXQtyM,2018-02-25,Murari Ki Kocktail,1,283893,12889,899,617,FALSO,FALSO,Punjab,31.51997398,75.98000281,POINT (75.98000281 31.51997398),Film & Animation
eZsO9mNRfeo,2018-02-25,Top News - Tamil,25,79882,797,180,102,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),News & Politics
kGyO2J94gno,2018-02-25,MrMatador,17,917467,3940,994,632,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Sports
yRBPI1O0gqI,2018-02-25,ABP NEWS,22,78352,567,65,108,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),People & Blogs
iO4CVmv-9H4,2018-02-25,Sixty Seconds,25,331418,1927,488,309,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),News & Politics
PTNPWBAY-7c,2018-02-25,Sony PAL,24,215334,783,221,55,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
TB_McxE_ovc,2018-02-25,Mazhavil Manorama,24,243702,1808,420,667,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
RlWE8WQluvU,2018-02-25,VikatanTV,24,485206,2729,591,167,FALSO,FALSO,Chhattisgarh,22.09042035,82.15998734,POINT (82.15998734 22.09042035),Entertainment
dqOGcylJzxQ,2018-02-25,etvteluguindia,24,123791,464,116,68,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),Entertainment
aRAtM5fjj8c,2018-02-25,Viralbollywood,24,93161,1505,104,58,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
lOqSAEhh21g,2018-02-25,DAHIYA FILMS,24,147831,5892,461,532,FALSO,FALSO,Goa,15.491997,73.81800065,POINT (73.81800065 15.491997),Entertainment
mZNrn2rQruc,2018-02-25,Flowers Comedy,24,463599,3653,419,624,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Entertainment
zf4eb8K-uNk,2018-02-25,NewsMax,24,35532,0,0,29,FALSO,VERDADERO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
uO7HaRoRdok,2018-02-25,Shudh Desi Endings,23,223594,13993,961,740,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Comedy
UP6Fs7Nvzq4,2018-02-25,SAB TV,24,212324,1599,222,119,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
3vRBcKl7fEA,2018-02-25,Filmy Poster,24,71950,132,74,38,FALSO,FALSO,Uttaranchal,30.32040895,78.05000565,POINT (78.05000565 30.32040895),Entertainment
QC3hNV5hdSI,2018-02-25,V6 News Telugu,25,256602,2357,177,241,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),News & Politics
C6X1aWNwJU0,2018-02-25,Vekkada Vedi,22,94068,778,110,397,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),People & Blogs
kWdBIVh-yuo,2018-02-25,ZEE 24 TAAS,25,128027,1528,154,156,FALSO,FALSO,Bihar,25.78541445,87.4799727,POINT (87.4799727 25.78541445),News & Politics
VD00884BaGs,2018-02-25,zeetv,24,710655,3234,550,109,FALSO,FALSO,Orissa,19.82042971,85.90001746,POINT (85.90001746 19.82042971),Entertainment
gm5agJuoiCg,2018-02-25,zeetamil,24,457679,1884,184,219,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
elFyAaSDO-o,2018-02-25,RadaanMedia,24,354586,1716,556,260,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Entertainment
8L2Insnb8qA,2018-02-25,Smile Settai,23,59419,1672,113,134,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Comedy
0ofpAJKeUpM,2018-02-25,Dhaval Domadiya,23,332552,8100,465,428,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Comedy
HdO9xPfxSrI,2018-02-25,asianetnews,25,84097,578,71,43,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),News & Politics
TbQOZI9ZC90,2018-02-25,TeluguOne,23,98044,4156,253,543,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Comedy
JTwWCot9mJY,2018-02-25,Bollywood Fuzz,24,53831,517,120,174,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),Entertainment
1qRRQGeFtAA,2018-02-25,Movie Reviews,25,39965,119,27,17,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),News & Politics
BbeSyXbyTRI,2018-02-25,Love Rudrakash,24,97930,6373,530,824,FALSO,FALSO,Lakshadweep,10.56257331,72.63686717,POINT (72.63686717 10.56257331),Entertainment
mTC_YeReDtU,2018-02-25,Green creation,22,107160,2321,286,482,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),People & Blogs
EHlZQr-dbIQ,2018-02-25,LaLiga Santander,17,401037,5337,312,206,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Sports
f6beXMO0Hjs,2018-02-25,PTC PUNJABI GOLD,24,190746,2594,253,333,FALSO,FALSO,Haryana,28.45000633,77.01999101,POINT (77.01999101 28.45000633),Entertainment
a8agPjE8xxo,2018-02-25,Speed Records,10,540331,13038,866,475,FALSO,FALSO,Himachal Pradesh,31.10002545,77.16659704,POINT (77.16659704 31.10002545),Music
qhwiGL4dBLI,2018-02-25,Shri Devkinandan Thakur Ji,22,40899,3400,114,167,FALSO,FALSO,Puducherry,11.93499371,79.83000037,POINT (79.83000036999999 11.93499371),People & Blogs
G_W3xITr6k8,2018-02-25,zeebangla,24,205549,577,64,32,FALSO,FALSO,Sikkim,27.3333303,88.6166475,POINT (88.6166475 27.3333303),Entertainment
mtwM-gLa_gQ,2018-02-25,Dude Seriously,23,58975,4246,133,209,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Comedy
_z_s-3nBtFE,2018-02-25,NewsGlitz - Next Generation Tamil News Channel,25,612927,8608,717,781,FALSO,FALSO,Andaman And Nicobar,11.66702557,92.73598262,POINT (92.73598262 11.66702557),News & Politics
qOGap3Wnb_g,2018-02-25,Malayali Live,24,171836,789,122,378,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
DhFxWT8gtr4,2018-02-25,TV9 Telugu,25,76625,121,60,40,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),News & Politics
xcRxhK_bAo8,2018-02-25,Cinema Vikatan,24,223954,4364,167,135,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
vdphnHEbv88,2018-02-25,Namma Karunadu ನಮ್ಮ ಕರುನಾಡು,24,9846,40,15,13,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),Entertainment
iOtJvtVHBPs,2018-02-25,Kabaddi365.com,17,275118,2507,215,39,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Sports
fRq0wPbiuyE,2018-02-25,Colors TV,24,184805,644,70,17,FALSO,FALSO,Arunachal Pradesh,27.10039878,93.61660071,POINT (93.61660071 27.10039878),Entertainment
rrdKZW0SICU,2018-02-25,zeemarathi,24,59321,336,21,14,FALSO,FALSO,Meghalaya,25.57049217,91.8800142,POINT (91.88001420000001 25.57049217),Entertainment
bc-7p3k1D6o,2018-02-25,Millennium Audios,24,434353,7773,203,256,FALSO,FALSO,Karnataka,12.57038129,76.91999711,POINT (76.91999711 12.57038129),Entertainment
HApQfQXoCp4,2018-02-25,Polimer News,25,48990,382,88,78,FALSO,FALSO,Chandigarh,30.71999697,76.78000565,POINT (76.78000565000001 30.71999697),News & Politics
LyheMkd_a6g,2018-02-25,Connecting,24,188919,617,284,166,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
jGMNEHUpEUk,2018-02-25,Thanthi TV,25,306131,4542,159,252,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),News & Politics
TriBGUAqM1k,2018-02-25,ABC Malayalam,22,64305,195,60,21,FALSO,FALSO,Manipur,24.79997072,93.95001705,POINT (93.95001705 24.79997072),People & Blogs
SVD7olmEPxw,2018-02-25,Stars and News,22,168629,5743,144,560,FALSO,FALSO,Jammu And Kashmir,34.29995933,74.46665849,POINT (74.46665849 34.29995933),People & Blogs
pzvPSuCyKmw,2018-02-25,Think Music India,10,393761,18602,414,231,FALSO,FALSO,Delhi,28.6699929,77.23000403,POINT (77.23000403 28.6699929),Music
eGJdb7azKLM,2018-02-25,GOODWILL ENTERTAINMENTS,24,167107,8226,184,441,FALSO,FALSO,West Bengal,22.58039044,88.32994665,POINT (88.32994665 22.58039044),Entertainment
Uj96lJSbUhY,2018-02-25,Tarang TV,24,59690,370,60,19,FALSO,FALSO,Uttar Pradesh,27.59998069,78.05000565,POINT (78.05000565 27.59998069),Entertainment
Bu5o7AuiBb0,2018-02-25,Study IQ education,27,53564,2733,55,329,FALSO,FALSO,Madhya Pradesh,21.30039105,76.13001949,POINT (76.13001949 21.30039105),Education
V6RqqIA3NWQ,2018-02-25,News Express,24,28736,155,72,89,FALSO,FALSO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),Entertainment
xVCwBWTU8L0,2018-02-25,TV9 Entertainment,24,318959,808,415,135,FALSO,FALSO,Mizoram,23.71039899,92.72001461,POINT (92.72001461000001 23.71039899),Entertainment
mczKYRUsrTs,2018-02-25,Mathrubhumi News,25,84124,0,0,0,VERDADERO,VERDADERO,Rajasthan,26.44999921,74.63998124,POINT (74.63998124 26.44999921),News & Politics
Ph4vZudBI34,2018-02-25,OmFut,24,106804,322,185,34,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
SwLRj1m8EAk,2018-02-25,chandanavana,24,39702,57,43,3,FALSO,FALSO,Andhra Pradesh,14.7504291,78.57002559,POINT (78.57002559 14.7504291),Entertainment
o4MoPdQZFec,2018-02-25,Bollywood Spy,24,65456,943,143,393,FALSO,FALSO,Dadra And Nagar Haveli,20.26657819,73.01661779999999,POINT (73.01661780000001 20.26657819),Entertainment
